-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 02/28/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS10M_MAX
38.0,-123.75,2025,1,4.37
38.0,-123.125,2025,1,3.81
38.0,-122.5,2025,1,2.06
38.0,-121.875,2025,1,1.55
38.0,-121.25,2025,1,1.69
38.0,-120.625,2025,1,1.92
38.0,-120.0,2025,1,2.14
38.5,-123.75,2025,1,4.93
38.5,-123.125,2025,1,2.82
38.5,-122.5,2025,1,1.77
38.5,-121.875,2025,1,1.99
38.5,-121.25,2025,1,2.29
38.5,-120.625,2025,1,2.81
38.5,-120.0,2025,1,3.55
39.0,-123.75,2025,1,5.05
39.0,-123.125,2025,1,2.15
39.0,-122.5,2025,1,2.73
39.0,-121.875,2025,1,2.15
39.0,-121.25,2025,1,3.13
39.0,-120.625,2025,1,2.26
39.0,-120.0,2025,1,5.72
39.5,-123.75,2025,1,4.83
39.5,-123.125,2025,1,1.43
39.5,-122.5,2025,1,3.37
39.5,-121.875,2025,1,4.36
39.5,-121.25,2025,1,2.98
39.5,-120.625,2025,1,2.96
39.5,-120.0,2025,1,6.16
40.0,-123.75,2025,1,3.76
40.0,-123.125,2025,1,2.14
40.0,-122.5,2025,1,3.08
40.0,-121.875,2025,1,6.74
40.0,-121.25,2025,1,2.15
40.0,-120.625,2025,1,3.47
40.0,-120.0,2025,1,4.87
40.5,-123.75,2025,1,3.17
40.5,-123.125,2025,1,2.07
40.5,-122.5,2025,1,2.71
40.5,-121.875,2025,1,4.39
40.5,-121.25,2025,1,3.46
40.5,-120.625,2025,1,5.15
40.5,-120.0,2025,1,6.88
41.0,-123.75,2025,1,3.78
41.0,-123.125,2025,1,2.58
41.0,-122.5,2025,1,1.68
41.0,-121.875,2025,1,3.34
41.0,-121.25,2025,1,6.26
41.0,-120.625,2025,1,6.68
41.0,-120.0,2025,1,7.92
41.5,-123.75,2025,1,4.42
41.5,-123.125,2025,1,3.55
41.5,-122.5,2025,1,4.13
41.5,-121.875,2025,1,4.24
41.5,-121.25,2025,1,6.52
41.5,-120.625,2025,1,8.12
41.5,-120.0,2025,1,8.65
38.0,-123.75,2025,2,5.57
