-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,DOY,WS10M_MAX
32.5,-120.0,2020,1,11.8
32.5,-119.375,2020,1,9.58
32.5,-118.75,2020,1,6.54
32.5,-118.125,2020,1,4.33
32.5,-117.5,2020,1,3.87
32.5,-116.875,2020,1,4.14
32.5,-116.25,2020,1,4.37
32.5,-115.625,2020,1,4.98
32.5,-115.0,2020,1,3.3
32.5,-114.375,2020,1,3.39
33.0,-120.0,2020,1,10.78
33.0,-119.375,2020,1,9.3
33.0,-118.75,2020,1,7.01
33.0,-118.125,2020,1,4.03
33.0,-117.5,2020,1,3.07
33.0,-116.875,2020,1,4.24
33.0,-116.25,2020,1,5.13
33.0,-115.625,2020,1,4.3
33.0,-115.0,2020,1,3.95
33.0,-114.375,2020,1,3.81
33.5,-120.0,2020,1,10.74
33.5,-119.375,2020,1,8.22
33.5,-118.75,2020,1,6.34
33.5,-118.125,2020,1,4.32
33.5,-117.5,2020,1,3.63
33.5,-116.875,2020,1,3.94
33.5,-116.25,2020,1,3.61
33.5,-115.625,2020,1,2.79
33.5,-115.0,2020,1,3.89
33.5,-114.375,2020,1,3.03
34.0,-120.0,2020,1,8.54
34.0,-119.375,2020,1,5.51
34.0,-118.75,2020,1,4.49
34.0,-118.125,2020,1,4.43
34.0,-117.5,2020,1,3.81
34.0,-116.875,2020,1,4.98
34.0,-116.25,2020,1,3.75
34.0,-115.625,2020,1,3.48
34.0,-115.0,2020,1,4.02
34.0,-114.375,2020,1,2.52
34.5,-120.0,2020,1,6.54
34.5,-119.375,2020,1,4.81
34.5,-118.75,2020,1,7.86
34.5,-118.125,2020,1,4.77
34.5,-117.5,2020,1,5.65
34.5,-116.875,2020,1,6.08
34.5,-116.25,2020,1,5.06
34.5,-115.625,2020,1,3.96
34.5,-115.0,2020,1,3.96
34.5,-114.375,2020,1,3.42
32.5,-120.0,2020,2,13.37
32.5,-119.375,2020,2,12.2
32.5,-118.75,2020,2,10.81
32.5,-118.125,2020,2,6.25
32.5,-117.5,2020,2,4.37
32.5,-116.875,2020,2,4.13
32.5,-116.25,2020,2,5.43
32.5,-115.625,2020,2,5.46
32.5,-115.0,2020,2,6.6
32.5,-114.375,2020,2,8.85
33.0,-120.0,2020,2,12.23
33.0,-119.375,2020,2,11.02
33.0,-118.75,2020,2,10.21
33.0,-118.125,2020,2,5.48
33.0,-117.5,2020,2,4.24
33.0,-116.875,2020,2,4.21
33.0,-116.25,2020,2,5.16
33.0,-115.625,2020,2,5.19
33.0,-115.0,2020,2,8.01
33.0,-114.375,2020,2,9.33
33.5,-120.0,2020,2,11.62
33.5,-119.375,2020,2,9.52
33.5,-118.75,2020,2,8.1
33.5,-118.125,2020,2,4.42
33.5,-117.5,2020,2,2.94
33.5,-116.875,2020,2,3.3
33.5,-116.25,2020,2,4.7
33.5,-115.625,2020,2,7.21
33.5,-115.0,2020,2,8.7
33.5,-114.375,2020,2,9.02
34.0,-120.0,2020,2,9.13
34.0,-119.375,2020,2,7.14
34.0,-118.75,2020,2,7.09
34.0,-118.125,2020,2,6.39
34.0,-117.5,2020,2,6.18
34.0,-116.875,2020,2,6.6
